"GEO_ID","NAME","B01003_001E","B01003_001M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total"
"1400000US13305970300","Census Tract 9703, Wayne County, Georgia","5082","593"
"1400000US13151070107","Census Tract 701.07, Henry County, Georgia","6230","612"
"1400000US13215003000","Census Tract 30, Muscogee County, Georgia","2434","461"
"1400000US13133950200","Census Tract 9502, Greene County, Georgia","2439","268"
"1400000US13067030345","Census Tract 303.45, Cobb County, Georgia","5121","595"
"1400000US13089023213","Census Tract 232.13, DeKalb County, Georgia","6835","612"
"1400000US13139000701","Census Tract 7.01, Hall County, Georgia","7078","675"
"1400000US13021012300","Census Tract 123, Bibb County, Georgia","2617","393"
"1400000US13215010401","Census Tract 104.01, Muscogee County, Georgia","6916","549"
"1400000US13205090100","Census Tract 901, Mitchell County, Georgia","3598","389"
"1400000US13059150900","Census Tract 1509, Clarke County, Georgia","4310","411"
"1400000US13127000404","Census Tract 4.04, Glynn County, Georgia","11697","829"
"1400000US13067030504","Census Tract 305.04, Cobb County, Georgia","6159","560"
"1400000US13175950900","Census Tract 9509, Laurens County, Georgia","2527","334"
"1400000US13055010100","Census Tract 101, Chattooga County, Georgia","2004","153"
"1400000US13215010802","Census Tract 108.02, Muscogee County, Georgia","8014","536"
"1400000US13089021209","Census Tract 212.09, DeKalb County, Georgia","6480","531"
"1400000US13179010101","Census Tract 101.01, Liberty County, Georgia","5814","487"
"1400000US13121011424","Census Tract 114.24, Fulton County, Georgia","5787","479"
"1400000US13145120401","Census Tract 1204.01, Harris County, Georgia","6637","683"
"1400000US13245001100","Census Tract 11, Richmond County, Georgia","1887","207"
"1400000US13313001300","Census Tract 13, Whitfield County, Georgia","4513","450"
"1400000US13057090804","Census Tract 908.04, Cherokee County, Georgia","9900","684"
"1400000US13221960202","Census Tract 9602.02, Oglethorpe County, Georgia","4899","402"
"1400000US13067030311","Census Tract 303.11, Cobb County, Georgia","6087","383"
"1400000US13269950100","Census Tract 9501, Taylor County, Georgia","1375","235"
"1400000US13007960100","Census Tract 9601, Baker County, Georgia","1991","181"
"1400000US13051011103","Census Tract 111.03, Chatham County, Georgia","3583","312"
"1400000US13121980000","Census Tract 9800, Fulton County, Georgia","0","13"
"1400000US13051003501","Census Tract 35.01, Chatham County, Georgia","2610","295"
"1400000US13059130300","Census Tract 1303, Clarke County, Georgia","5993","571"
"1400000US13315960300","Census Tract 9603, Wilcox County, Georgia","1538","203"
"1400000US13301970500","Census Tract 9705, Warren County, Georgia","2661","216"
"1400000US13135050725","Census Tract 507.25, Gwinnett County, Georgia","6504","524"
"1400000US13113140306","Census Tract 1403.06, Fayette County, Georgia","7476","706"
"1400000US13311950203","Census Tract 9502.03, White County, Georgia","5434","719"
"1400000US13245010904","Census Tract 109.04, Richmond County, Georgia","3656","474"
"1400000US13051004400","Census Tract 44, Chatham County, Georgia","2190","227"
"1400000US13215001800","Census Tract 18, Muscogee County, Georgia","1158","197"
"1400000US13153021105","Census Tract 211.05, Houston County, Georgia","7095","740"
"1400000US13121000500","Census Tract 5, Fulton County, Georgia","5317","680"
"1400000US13001950400","Census Tract 9504, Appling County, Georgia","1669","240"
"1400000US13069010600","Census Tract 106, Coffee County, Georgia","5667","587"
"1400000US13121010118","Census Tract 101.18, Fulton County, Georgia","5854","763"
"1400000US13189950300","Census Tract 9503, McDuffie County, Georgia","3277","372"
"1400000US13139001605","Census Tract 16.05, Hall County, Georgia","5186","412"
"1400000US13135050610","Census Tract 506.10, Gwinnett County, Georgia","17307","1157"
"1400000US13089023413","Census Tract 234.13, DeKalb County, Georgia","3683","322"
"1400000US13151070109","Census Tract 701.09, Henry County, Georgia","3455","313"
"1400000US13089020700","Census Tract 207, DeKalb County, Georgia","2351","250"
"1400000US13135050543","Census Tract 505.43, Gwinnett County, Georgia","7165","733"
"1400000US13135050521","Census Tract 505.21, Gwinnett County, Georgia","6010","593"
"1400000US13121002300","Census Tract 23, Fulton County, Georgia","1459","300"
"1400000US13135050433","Census Tract 504.33, Gwinnett County, Georgia","2152","229"
"1400000US13297110506","Census Tract 1105.06, Walton County, Georgia","5543","320"
"1400000US13185011401","Census Tract 114.01, Lowndes County, Georgia","2571","339"
"1400000US13245010712","Census Tract 107.12, Richmond County, Georgia","8402","842"
"1400000US13299950900","Census Tract 9509, Ware County, Georgia","3755","445"
"1400000US13089021604","Census Tract 216.04, DeKalb County, Georgia","3313","259"
"1400000US13151070402","Census Tract 704.02, Henry County, Georgia","12372","963"
"1400000US13089023311","Census Tract 233.11, DeKalb County, Georgia","4794","425"
"1400000US13067031209","Census Tract 312.09, Cobb County, Georgia","4873","291"
"1400000US13275960400","Census Tract 9604, Thomas County, Georgia","2372","267"
"1400000US13135050214","Census Tract 502.14, Gwinnett County, Georgia","9081","605"
"1400000US13045910703","Census Tract 9107.03, Carroll County, Georgia","8541","709"
"1400000US13223120605","Census Tract 1206.05, Paulding County, Georgia","5742","487"
"1400000US13073030401","Census Tract 304.01, Columbia County, Georgia","2806","461"
"1400000US13177020100","Census Tract 201, Lee County, Georgia","6275","381"
"1400000US13059000600","Census Tract 6, Clarke County, Georgia","3261","338"
"1400000US13177020200","Census Tract 202, Lee County, Georgia","1662","343"
"1400000US13121003700","Census Tract 37, Fulton County, Georgia","148","76"
"1400000US13067031211","Census Tract 312.11, Cobb County, Georgia","4579","504"
"1400000US13067031409","Census Tract 314.09, Cobb County, Georgia","5901","588"
"1400000US13115000300","Census Tract 3, Floyd County, Georgia","3171","347"
"1400000US13117130305","Census Tract 1303.05, Forsyth County, Georgia","6434","235"
"1400000US13113140403","Census Tract 1404.03, Fayette County, Georgia","5517","398"
"1400000US13045910300","Census Tract 9103, Carroll County, Georgia","6681","491"
"1400000US13121010603","Census Tract 106.03, Fulton County, Georgia","4532","565"
"1400000US13293010100","Census Tract 101, Upson County, Georgia","3213","308"
"1400000US13089021307","Census Tract 213.07, DeKalb County, Georgia","4196","391"
"1400000US13275960800","Census Tract 9608, Thomas County, Georgia","5341","724"
"1400000US13031110401","Census Tract 1104.01, Bulloch County, Georgia","3883","406"
"1400000US13233010500","Census Tract 105, Polk County, Georgia","6127","720"
"1400000US13067030235","Census Tract 302.35, Cobb County, Georgia","4932","302"
"1400000US13067030506","Census Tract 305.06, Cobb County, Georgia","4965","442"
"1400000US13291000101","Census Tract 1.01, Union County, Georgia","3140","368"
"1400000US13097080505","Census Tract 805.05, Douglas County, Georgia","4663","404"
"1400000US13117130609","Census Tract 1306.09, Forsyth County, Georgia","6513","316"
"1400000US13121007808","Census Tract 78.08, Fulton County, Georgia","4456","487"
"1400000US13067030407","Census Tract 304.07, Cobb County, Georgia","5215","391"
"1400000US13089023425","Census Tract 234.25, DeKalb County, Georgia","6233","1011"
"1400000US13089020300","Census Tract 203, DeKalb County, Georgia","4283","349"
"1400000US13241970202","Census Tract 9702.02, Rabun County, Georgia","2499","311"
"1400000US13245001400","Census Tract 14, Richmond County, Georgia","1241","223"
"1400000US13185010800","Census Tract 108, Lowndes County, Georgia","5704","921"
"1400000US13217100400","Census Tract 1004, Newton County, Georgia","3337","373"
"1400000US13051011400","Census Tract 114, Chatham County, Georgia","1959","228"
"1400000US13135050713","Census Tract 507.13, Gwinnett County, Georgia","7611","565"
"1400000US13089021810","Census Tract 218.10, DeKalb County, Georgia","5670","474"
"1400000US13151070305","Census Tract 703.05, Henry County, Georgia","9101","703"
"1400000US13285960502","Census Tract 9605.02, Troup County, Georgia","8019","776"
"1400000US13055010400","Census Tract 104, Chattooga County, Georgia","5093","355"
"1400000US13095010402","Census Tract 104.02, Dougherty County, Georgia","3323","276"
"1400000US13121010002","Census Tract 100.02, Fulton County, Georgia","7768","559"
"1400000US13021012700","Census Tract 127, Bibb County, Georgia","1822","428"
"1400000US13197920200","Census Tract 9202, Marion County, Georgia","4261","348"
"1400000US13013180203","Census Tract 1802.03, Barrow County, Georgia","3519","427"
"1400000US13059001900","Census Tract 19, Clarke County, Georgia","3310","332"
"1400000US13135050730","Census Tract 507.30, Gwinnett County, Georgia","7258","830"
"1400000US13091960500","Census Tract 9605, Dodge County, Georgia","1844","247"
"1400000US13279970600","Census Tract 9706, Toombs County, Georgia","3064","428"
"1400000US13107970400","Census Tract 9704, Emanuel County, Georgia","4681","438"
"1400000US13139001002","Census Tract 10.02, Hall County, Georgia","7630","839"
"1400000US13121010601","Census Tract 106.01, Fulton County, Georgia","3824","506"
"1400000US13089021809","Census Tract 218.09, DeKalb County, Georgia","7280","544"
"1400000US13121002100","Census Tract 21, Fulton County, Georgia","2463","334"
"1400000US13173950200","Census Tract 9502, Lanier County, Georgia","8236","339"
"1400000US13153020106","Census Tract 201.06, Houston County, Georgia","2324","258"
"1400000US13191110100","Census Tract 1101, McIntosh County, Georgia","4462","460"
"1400000US13067031311","Census Tract 313.11, Cobb County, Georgia","9603","935"
"1400000US13117130203","Census Tract 1302.03, Forsyth County, Georgia","5151","287"
"1400000US13215010402","Census Tract 104.02, Muscogee County, Georgia","4494","431"
"1400000US13283960100","Census Tract 9601, Treutlen County, Georgia","1808","255"
"1400000US13135050714","Census Tract 507.14, Gwinnett County, Georgia","5991","315"
"1400000US13295020700","Census Tract 207, Walker County, Georgia","7619","549"
"1400000US13245010509","Census Tract 105.09, Richmond County, Georgia","4116","665"
"1400000US13089022007","Census Tract 220.07, DeKalb County, Georgia","4137","480"
"1400000US13135050545","Census Tract 505.45, Gwinnett County, Georgia","13762","811"
"1400000US13117130507","Census Tract 1305.07, Forsyth County, Georgia","3137","302"
"1400000US13121008903","Census Tract 89.03, Fulton County, Georgia","2175","376"
"1400000US13185011403","Census Tract 114.03, Lowndes County, Georgia","7962","692"
"1400000US13039010402","Census Tract 104.02, Camden County, Georgia","5412","379"
"1400000US13245010707","Census Tract 107.07, Richmond County, Georgia","3021","420"
"1400000US13163960100","Census Tract 9601, Jefferson County, Georgia","4387","435"
"1400000US13121010514","Census Tract 105.14, Fulton County, Georgia","13456","1546"
"1400000US13089021405","Census Tract 214.05, DeKalb County, Georgia","4728","381"
"1400000US13121011611","Census Tract 116.11, Fulton County, Georgia","8379","792"
"1400000US13121010210","Census Tract 102.10, Fulton County, Georgia","6618","543"
"1400000US13121007704","Census Tract 77.04, Fulton County, Georgia","6075","677"
"1400000US13121007602","Census Tract 76.02, Fulton County, Georgia","2653","295"
"1400000US13121001300","Census Tract 13, Fulton County, Georgia","4356","564"
"1400000US13073030309","Census Tract 303.09, Columbia County, Georgia","10794","748"
"1400000US13249960100","Census Tract 9601, Schley County, Georgia","2974","220"
"1400000US13111050400","Census Tract 504, Fannin County, Georgia","6942","549"
"1400000US13089023211","Census Tract 232.11, DeKalb County, Georgia","3539","460"
"1400000US13089023414","Census Tract 234.14, DeKalb County, Georgia","6334","825"
"1400000US13089021910","Census Tract 219.10, DeKalb County, Georgia","6002","680"
"1400000US13189950500","Census Tract 9505, McDuffie County, Georgia","5596","359"
"1400000US13225040301","Census Tract 403.01, Peach County, Georgia","2855","378"
"1400000US13097080303","Census Tract 803.03, Douglas County, Georgia","3777","423"
"1400000US13051011006","Census Tract 110.06, Chatham County, Georgia","4169","381"
"1400000US13267950100","Census Tract 9501, Tattnall County, Georgia","3008","309"
"1400000US13031110200","Census Tract 1102, Bulloch County, Georgia","8364","737"
"1400000US13051011300","Census Tract 113, Chatham County, Georgia","2383","374"
"1400000US13169030302","Census Tract 303.02, Jones County, Georgia","6294","538"
"1400000US13085970202","Census Tract 9702.02, Dawson County, Georgia","8229","527"
"1400000US13055010500","Census Tract 105, Chattooga County, Georgia","5653","481"
"1400000US13067031001","Census Tract 310.01, Cobb County, Georgia","5279","401"
"1400000US13243790200","Census Tract 7902, Randolph County, Georgia","5182","306"
"1400000US13227050300","Census Tract 503, Pickens County, Georgia","4453","341"
"1400000US13127000300","Census Tract 3, Glynn County, Georgia","6551","414"
"1400000US13033950700","Census Tract 9507, Burke County, Georgia","2636","449"
"1400000US13089023314","Census Tract 233.14, DeKalb County, Georgia","6290","730"
"1400000US13045911100","Census Tract 9111, Carroll County, Georgia","7143","675"
"1400000US13059150500","Census Tract 1505, Clarke County, Georgia","4892","512"
"1400000US13153020800","Census Tract 208, Houston County, Georgia","2564","380"
"1400000US13015960600","Census Tract 9606, Bartow County, Georgia","9005","805"
"1400000US13089021213","Census Tract 212.13, DeKalb County, Georgia","3599","220"
"1400000US13121010400","Census Tract 104, Fulton County, Georgia","8248","660"
"1400000US13117130406","Census Tract 1304.06, Forsyth County, Georgia","6525","574"
"1400000US13097080404","Census Tract 804.04, Douglas County, Georgia","8430","741"
"1400000US13135050533","Census Tract 505.33, Gwinnett County, Georgia","8513","663"
"1400000US13135050544","Census Tract 505.44, Gwinnett County, Georgia","12708","821"
"1400000US13013180301","Census Tract 1803.01, Barrow County, Georgia","2332","193"
"1400000US13215002500","Census Tract 25, Muscogee County, Georgia","903","178"
"1400000US13123080500","Census Tract 805, Gilmer County, Georgia","3531","421"
"1400000US13089021301","Census Tract 213.01, DeKalb County, Georgia","4137","514"
"1400000US13047030600","Census Tract 306, Catoosa County, Georgia","5242","630"
"1400000US13043950100","Census Tract 9501, Candler County, Georgia","4690","362"
"1400000US13087970400","Census Tract 9704, Decatur County, Georgia","4476","524"
"1400000US13117130602","Census Tract 1306.02, Forsyth County, Georgia","5387","415"
"1400000US13313000600","Census Tract 6, Whitfield County, Georgia","4460","412"
"1400000US13051004211","Census Tract 42.11, Chatham County, Georgia","5228","436"
"1400000US13247060403","Census Tract 604.03, Rockdale County, Georgia","3956","317"
"1400000US13143010400","Census Tract 104, Haralson County, Georgia","7963","565"
"1400000US13121011624","Census Tract 116.24, Fulton County, Georgia","4277","256"
"1400000US13215002200","Census Tract 22, Muscogee County, Georgia","2703","482"
"1400000US13155950100","Census Tract 9501, Irwin County, Georgia","2389","319"
"1400000US13245010204","Census Tract 102.04, Richmond County, Georgia","16345","1440"
"1400000US13223120104","Census Tract 1201.04, Paulding County, Georgia","3056","249"
"1400000US13151070104","Census Tract 701.04, Henry County, Georgia","13967","1051"
"1400000US13121004400","Census Tract 44, Fulton County, Georgia","2654","695"
"1400000US13207050302","Census Tract 503.02, Monroe County, Georgia","6620","684"
"1400000US13185011402","Census Tract 114.02, Lowndes County, Georgia","2934","456"
"1400000US13135050435","Census Tract 504.35, Gwinnett County, Georgia","3584","491"
"1400000US13117130105","Census Tract 1301.05, Forsyth County, Georgia","2628","193"
"1400000US13021013410","Census Tract 134.10, Bibb County, Georgia","5683","292"
"1400000US13067030413","Census Tract 304.13, Cobb County, Georgia","5525","745"
"1400000US13013180302","Census Tract 1803.02, Barrow County, Georgia","5905","457"
"1400000US13135050318","Census Tract 503.18, Gwinnett County, Georgia","2861","351"
"1400000US13315960100","Census Tract 9601, Wilcox County, Georgia","4002","234"
"1400000US13089021216","Census Tract 212.16, DeKalb County, Georgia","7850","660"
"1400000US13051010806","Census Tract 108.06, Chatham County, Georgia","6605","621"
"1400000US13247060307","Census Tract 603.07, Rockdale County, Georgia","10652","626"
"1400000US13067031313","Census Tract 313.13, Cobb County, Georgia","10161","533"
"1400000US13169030301","Census Tract 303.01, Jones County, Georgia","6659","425"
"1400000US13067030332","Census Tract 303.32, Cobb County, Georgia","3265","208"
"1400000US13121010117","Census Tract 101.17, Fulton County, Georgia","4286","404"
"1400000US13179010207","Census Tract 102.07, Liberty County, Georgia","5651","505"
"1400000US13067030410","Census Tract 304.10, Cobb County, Georgia","4516","577"
"1400000US13135050319","Census Tract 503.19, Gwinnett County, Georgia","6830","471"
"1400000US13097080508","Census Tract 805.08, Douglas County, Georgia","5333","513"
"1400000US13121008800","Census Tract 88, Fulton County, Georgia","5012","512"
"1400000US13013180503","Census Tract 1805.03, Barrow County, Georgia","5671","517"
"1400000US13175951100","Census Tract 9511, Laurens County, Georgia","4679","513"
"1400000US13189950100","Census Tract 9501, McDuffie County, Georgia","2263","196"
"1400000US13245010710","Census Tract 107.10, Richmond County, Georgia","5844","855"
"1400000US13111050500","Census Tract 505, Fannin County, Georgia","4725","489"
"1400000US13067030106","Census Tract 301.06, Cobb County, Georgia","7256","544"
"1400000US13195020100","Census Tract 201, Madison County, Georgia","5011","432"
"1400000US13071970702","Census Tract 9707.02, Colquitt County, Georgia","2565","346"
"1400000US13129970900","Census Tract 9709, Gordon County, Georgia","7345","519"
"1400000US13067031307","Census Tract 313.07, Cobb County, Georgia","6200","676"
"1400000US13115000500","Census Tract 5, Floyd County, Georgia","3869","395"
"1400000US13089022010","Census Tract 220.10, DeKalb County, Georgia","2476","223"
"1400000US13121011623","Census Tract 116.23, Fulton County, Georgia","12507","770"
"1400000US13223120604","Census Tract 1206.04, Paulding County, Georgia","5526","393"
"1400000US13095010601","Census Tract 106.01, Dougherty County, Georgia","2039","256"
"1400000US13145120402","Census Tract 1204.02, Harris County, Georgia","8987","606"
"1400000US13121010121","Census Tract 101.21, Fulton County, Georgia","2140","188"
"1400000US13051011005","Census Tract 110.05, Chatham County, Georgia","4706","311"
"1400000US13135050535","Census Tract 505.35, Gwinnett County, Georgia","7510","764"
"1400000US13121006900","Census Tract 69, Fulton County, Georgia","3535","372"
"1400000US13121009403","Census Tract 94.03, Fulton County, Georgia","5042","471"
"1400000US13215010703","Census Tract 107.03, Muscogee County, Georgia","6672","693"
"1400000US13077170603","Census Tract 1706.03, Coweta County, Georgia","5705","421"
"1400000US13121011626","Census Tract 116.26, Fulton County, Georgia","10013","735"
"1400000US13115000700","Census Tract 7, Floyd County, Georgia","4636","309"
"1400000US13121010113","Census Tract 101.13, Fulton County, Georgia","5469","652"
"1400000US13135050431","Census Tract 504.31, Gwinnett County, Georgia","8461","645"
"1400000US13067030343","Census Tract 303.43, Cobb County, Georgia","4400","202"
"1400000US13089022204","Census Tract 222.04, DeKalb County, Georgia","8279","1237"
"1400000US13127000102","Census Tract 1.02, Glynn County, Georgia","3028","280"
"1400000US13015960802","Census Tract 9608.02, Bartow County, Georgia","3297","457"
"1400000US13157010102","Census Tract 101.02, Jackson County, Georgia","7210","520"
"1400000US13091960400","Census Tract 9604, Dodge County, Georgia","3876","384"
"1400000US13131950100","Census Tract 9501, Grady County, Georgia","2152","244"
"1400000US13195020200","Census Tract 202, Madison County, Georgia","4818","435"
"1400000US13121007200","Census Tract 72, Fulton County, Georgia","2202","340"
"1400000US13139000101","Census Tract 1.01, Hall County, Georgia","4864","356"
"1400000US13031110602","Census Tract 1106.02, Bulloch County, Georgia","4355","478"
"1400000US13185011500","Census Tract 115, Lowndes County, Georgia","4003","425"
"1400000US13147960400","Census Tract 9604, Hart County, Georgia","5414","537"
"1400000US13159010500","Census Tract 105, Jasper County, Georgia","8365","410"
"1400000US13047030301","Census Tract 303.01, Catoosa County, Georgia","7766","591"
"1400000US13089020400","Census Tract 204, DeKalb County, Georgia","2585","228"
"1400000US13311950201","Census Tract 9502.01, White County, Georgia","9327","581"
"1400000US13237960202","Census Tract 9602.02, Putnam County, Georgia","6785","332"
"1400000US13115001702","Census Tract 17.02, Floyd County, Georgia","6308","553"
"1400000US13245010203","Census Tract 102.03, Richmond County, Georgia","4907","651"
"1400000US13135050321","Census Tract 503.21, Gwinnett County, Georgia","4714","253"
"1400000US13089021211","Census Tract 212.11, DeKalb County, Georgia","5126","256"
"1400000US13121004300","Census Tract 43, Fulton County, Georgia","3133","352"
"1400000US13089022005","Census Tract 220.05, DeKalb County, Georgia","5505","602"
"1400000US13051011004","Census Tract 110.04, Chatham County, Georgia","3552","277"
"1400000US13135050428","Census Tract 504.28, Gwinnett County, Georgia","6201","423"
"1400000US13121001201","Census Tract 12.01, Fulton County, Georgia","4265","318"
"1400000US13299950700","Census Tract 9507, Ware County, Georgia","1285","225"
"1400000US13135050727","Census Tract 507.27, Gwinnett County, Georgia","11412","817"
"1400000US13067030219","Census Tract 302.19, Cobb County, Georgia","10548","609"
"1400000US13121011426","Census Tract 114.26, Fulton County, Georgia","2485","180"
"1400000US13135050520","Census Tract 505.20, Gwinnett County, Georgia","5352","575"
"1400000US13121007603","Census Tract 76.03, Fulton County, Georgia","4735","1015"
"1400000US13063040306","Census Tract 403.06, Clayton County, Georgia","4289","561"
"1400000US13313000400","Census Tract 4, Whitfield County, Georgia","7909","778"
"1400000US13135050313","Census Tract 503.13, Gwinnett County, Georgia","8905","1034"
"1400000US13245010706","Census Tract 107.06, Richmond County, Georgia","5196","546"
"1400000US13139000900","Census Tract 9, Hall County, Georgia","5934","527"
"1400000US13261950800","Census Tract 9508, Sumter County, Georgia","2546","378"
"1400000US13291000203","Census Tract 2.03, Union County, Georgia","2272","327"
"1400000US13121005000","Census Tract 50, Fulton County, Georgia","2021","229"
"1400000US13013180402","Census Tract 1804.02, Barrow County, Georgia","6689","646"
"1400000US13077170406","Census Tract 1704.06, Coweta County, Georgia","4137","249"
"1400000US13067030236","Census Tract 302.36, Cobb County, Georgia","4706","295"
"1400000US13183980000","Census Tract 9800, Long County, Georgia","0","13"
"1400000US13129970500","Census Tract 9705, Gordon County, Georgia","4734","435"
"1400000US13135050539","Census Tract 505.39, Gwinnett County, Georgia","5634","483"
"1400000US13153021000","Census Tract 210, Houston County, Georgia","7395","684"
"1400000US13067031212","Census Tract 312.12, Cobb County, Georgia","2337","115"
"1400000US13091960100","Census Tract 9601, Dodge County, Georgia","3752","730"
"1400000US13121006200","Census Tract 62, Fulton County, Georgia","1729","202"
"1400000US13013180303","Census Tract 1803.03, Barrow County, Georgia","5845","456"
"1400000US13069010200","Census Tract 102, Coffee County, Georgia","3361","429"
"1400000US13215002000","Census Tract 20, Muscogee County, Georgia","3136","379"
"1400000US13113140408","Census Tract 1404.08, Fayette County, Georgia","3075","267"
"1400000US13247060202","Census Tract 602.02, Rockdale County, Georgia","10539","764"
"1400000US13157010702","Census Tract 107.02, Jackson County, Georgia","9588","542"
"1400000US13285960400","Census Tract 9604, Troup County, Georgia","5954","559"
"1400000US13139000303","Census Tract 3.03, Hall County, Georgia","2532","209"
"1400000US13247060404","Census Tract 604.04, Rockdale County, Georgia","6483","687"
"1400000US13321950600","Census Tract 9506, Worth County, Georgia","1992","269"
"1400000US13051990000","Census Tract 9900, Chatham County, Georgia","0","13"
"1400000US13095011200","Census Tract 112, Dougherty County, Georgia","4128","669"
"1400000US13089023802","Census Tract 238.02, DeKalb County, Georgia","4331","541"
"1400000US13135050709","Census Tract 507.09, Gwinnett County, Georgia","13467","835"
"1400000US13115001400","Census Tract 14, Floyd County, Georgia","7297","700"
"1400000US13015960901","Census Tract 9609.01, Bartow County, Georgia","3128","352"
"1400000US13121011425","Census Tract 114.25, Fulton County, Georgia","7031","471"
"1400000US13167960300","Census Tract 9603, Johnson County, Georgia","1695","167"
"1400000US13151070114","Census Tract 701.14, Henry County, Georgia","4974","702"
"1400000US13293010300","Census Tract 103, Upson County, Georgia","3350","339"
"1400000US13221960300","Census Tract 9603, Oglethorpe County, Georgia","1938","272"
"1400000US13139001608","Census Tract 16.08, Hall County, Georgia","6337","312"
"1400000US13045910600","Census Tract 9106, Carroll County, Georgia","6127","613"
"1400000US13193000100","Census Tract 1, Macon County, Georgia","2101","245"
"1400000US13135050429","Census Tract 504.29, Gwinnett County, Georgia","7340","599"
"1400000US13095010900","Census Tract 109, Dougherty County, Georgia","1888","196"
"1400000US13215003302","Census Tract 33.02, Muscogee County, Georgia","2234","388"
"1400000US13089023505","Census Tract 235.05, DeKalb County, Georgia","3367","305"
"1400000US13119890400","Census Tract 8904, Franklin County, Georgia","5474","386"
"1400000US13089020100","Census Tract 201, DeKalb County, Georgia","2141","149"
"1400000US13115001200","Census Tract 12, Floyd County, Georgia","4823","433"
"1400000US13005970100","Census Tract 9701, Bacon County, Georgia","2870","349"
"1400000US13185010202","Census Tract 102.02, Lowndes County, Georgia","12793","821"
"1400000US13117130304","Census Tract 1303.04, Forsyth County, Georgia","4326","215"
"1400000US13245010508","Census Tract 105.08, Richmond County, Georgia","4163","490"
"1400000US13135050309","Census Tract 503.09, Gwinnett County, Georgia","8792","509"
"1400000US13245001601","Census Tract 16.01, Richmond County, Georgia","3844","781"
"1400000US13063040417","Census Tract 404.17, Clayton County, Georgia","5489","585"
"1400000US13197920100","Census Tract 9201, Marion County, Georgia","4223","348"
"1400000US13073030105","Census Tract 301.05, Columbia County, Georgia","6016","604"
"1400000US13139001603","Census Tract 16.03, Hall County, Georgia","5504","421"
"1400000US13057090501","Census Tract 905.01, Cherokee County, Georgia","6905","554"
"1400000US13179990000","Census Tract 9900, Liberty County, Georgia","0","13"
"1400000US13063040522","Census Tract 405.22, Clayton County, Georgia","4833","539"
"1400000US13217100201","Census Tract 1002.01, Newton County, Georgia","6618","529"
"1400000US13185010700","Census Tract 107, Lowndes County, Georgia","4067","425"
"1400000US13047030303","Census Tract 303.03, Catoosa County, Georgia","3158","444"
"1400000US13121001400","Census Tract 14, Fulton County, Georgia","2514","273"
"1400000US13109970300","Census Tract 9703, Evans County, Georgia","3954","314"
"1400000US13003960100","Census Tract 9601, Atkinson County, Georgia","2075","282"
"1400000US13067030408","Census Tract 304.08, Cobb County, Georgia","2913","268"
"1400000US13117130303","Census Tract 1303.03, Forsyth County, Georgia","4006","376"
"1400000US13063040609","Census Tract 406.09, Clayton County, Georgia","6427","697"
"1400000US13067030107","Census Tract 301.07, Cobb County, Georgia","5368","307"
"1400000US13089023107","Census Tract 231.07, DeKalb County, Georgia","4235","565"
"1400000US13121011405","Census Tract 114.05, Fulton County, Georgia","7215","813"
"1400000US13009970200","Census Tract 9702, Baldwin County, Georgia","6763","848"
"1400000US13039010500","Census Tract 105, Camden County, Georgia","3348","322"
"1400000US13219030300","Census Tract 303, Oconee County, Georgia","5065","319"
"1400000US13185010900","Census Tract 109, Lowndes County, Georgia","1612","241"
"1400000US13215010602","Census Tract 106.02, Muscogee County, Georgia","5077","509"
"1400000US13121008602","Census Tract 86.02, Fulton County, Georgia","1382","228"
"1400000US13105000300","Census Tract 3, Elbert County, Georgia","3239","314"
"1400000US13089021814","Census Tract 218.14, DeKalb County, Georgia","5816","759"
"1400000US13141480300","Census Tract 4803, Hancock County, Georgia","1889","426"
"1400000US13117130608","Census Tract 1306.08, Forsyth County, Georgia","5744","300"
"1400000US13151070106","Census Tract 701.06, Henry County, Georgia","6278","548"
"1400000US13167960200","Census Tract 9602, Johnson County, Georgia","5066","194"
"1400000US13245000100","Census Tract 1, Richmond County, Georgia","4093","481"
"1400000US13295020302","Census Tract 203.02, Walker County, Georgia","4988","647"
"1400000US13051003602","Census Tract 36.02, Chatham County, Georgia","5020","583"
"1400000US13215001100","Census Tract 11, Muscogee County, Georgia","2774","280"
"1400000US13245010300","Census Tract 103, Richmond County, Georgia","5524","816"
"1400000US13093970100","Census Tract 9701, Dooly County, Georgia","5099","250"
"1400000US13059002000","Census Tract 20, Clarke County, Georgia","1993","180"
"1400000US13121001700","Census Tract 17, Fulton County, Georgia","4414","399"
"1400000US13121006400","Census Tract 64, Fulton County, Georgia","1052","163"
"1400000US13223120302","Census Tract 1203.02, Paulding County, Georgia","12910","1160"
"1400000US13135050314","Census Tract 503.14, Gwinnett County, Georgia","9458","893"
"1400000US13089023803","Census Tract 238.03, DeKalb County, Georgia","5723","643"
"1400000US13121005700","Census Tract 57, Fulton County, Georgia","1704","249"
"1400000US13063040513","Census Tract 405.13, Clayton County, Georgia","4589","453"
"1400000US13031110500","Census Tract 1105, Bulloch County, Georgia","4300","526"
"1400000US13223120102","Census Tract 1201.02, Paulding County, Georgia","13342","909"
"1400000US13135050546","Census Tract 505.46, Gwinnett County, Georgia","17735","1705"
"1400000US13191110300","Census Tract 1103, McIntosh County, Georgia","4204","566"
"1400000US13019970500","Census Tract 9705, Berrien County, Georgia","3478","382"
"1400000US13317010102","Census Tract 101.02, Wilkes County, Georgia","1682","218"
