"GEO_ID","NAME","B01003_001E","B01003_001M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total"
"1400000US24003707002","Census Tract 7070.02, Anne Arundel County, Maryland","4704","288"
"1400000US24031704404","Census Tract 7044.04, Montgomery County, Maryland","5342","389"
"1400000US24015030700","Census Tract 307, Cecil County, Maryland","4887","424"
"1400000US24025303605","Census Tract 3036.05, Harford County, Maryland","6083","391"
"1400000US24033801908","Census Tract 8019.08, Prince George's County, Maryland","3285","473"
"1400000US24510260202","Census Tract 2602.02, Baltimore city, Maryland","5529","626"
"1400000US24041990000","Census Tract 9900, Talbot County, Maryland","0","12"
"1400000US24510160400","Census Tract 1604, Baltimore city, Maryland","2331","353"
"1400000US24027605402","Census Tract 6054.02, Howard County, Maryland","7502","738"
"1400000US24510270803","Census Tract 2708.03, Baltimore city, Maryland","6846","646"
"1400000US24031701420","Census Tract 7014.20, Montgomery County, Maryland","7024","482"
"1400000US24005403300","Census Tract 4033, Baltimore County, Maryland","2518","178"
"1400000US24005430200","Census Tract 4302, Baltimore County, Maryland","2653","263"
"1400000US24005411308","Census Tract 4113.08, Baltimore County, Maryland","3381","271"
"1400000US24510120700","Census Tract 1207, Baltimore city, Maryland","2259","214"
"1400000US24510140300","Census Tract 1403, Baltimore city, Maryland","2353","367"
"1400000US24033803401","Census Tract 8034.01, Prince George's County, Maryland","1178","227"
"1400000US24027603001","Census Tract 6030.01, Howard County, Maryland","6251","311"
"1400000US24031701314","Census Tract 7013.14, Montgomery County, Maryland","3157","228"
"1400000US24023000100","Census Tract 1, Garrett County, Maryland","3699","250"
"1400000US24005403803","Census Tract 4038.03, Baltimore County, Maryland","3442","185"
"1400000US24033805904","Census Tract 8059.04, Prince George's County, Maryland","3401","296"
"1400000US24025303203","Census Tract 3032.03, Harford County, Maryland","3668","246"
"1400000US24510150600","Census Tract 1506, Baltimore city, Maryland","3129","434"
"1400000US24003740602","Census Tract 7406.02, Anne Arundel County, Maryland","3352","503"
"1400000US24033801411","Census Tract 8014.11, Prince George's County, Maryland","3500","395"
"1400000US24043011100","Census Tract 111, Washington County, Maryland","6288","431"
"1400000US24005410100","Census Tract 4101, Baltimore County, Maryland","5592","347"
"1400000US24033801904","Census Tract 8019.04, Prince George's County, Maryland","3117","361"
"1400000US24027606904","Census Tract 6069.04, Howard County, Maryland","4843","414"
"1400000US24510130200","Census Tract 1302, Baltimore city, Maryland","2723","433"
"1400000US24005408502","Census Tract 4085.02, Baltimore County, Maryland","5228","620"
"1400000US24005490900","Census Tract 4909, Baltimore County, Maryland","4335","414"
"1400000US24043011201","Census Tract 112.01, Washington County, Maryland","9640","647"
"1400000US24033801906","Census Tract 8019.06, Prince George's County, Maryland","1818","195"
"1400000US24510020100","Census Tract 201, Baltimore city, Maryland","1713","186"
"1400000US24021750503","Census Tract 7505.03, Frederick County, Maryland","7601","619"
"1400000US24033806501","Census Tract 8065.01, Prince George's County, Maryland","5436","253"
"1400000US24031700719","Census Tract 7007.19, Montgomery County, Maryland","9473","813"
"1400000US24027602304","Census Tract 6023.04, Howard County, Maryland","5217","245"
"1400000US24005452400","Census Tract 4524, Baltimore County, Maryland","3210","389"
"1400000US24033803508","Census Tract 8035.08, Prince George's County, Maryland","4332","476"
"1400000US24031701414","Census Tract 7014.14, Montgomery County, Maryland","7688","725"
"1400000US24013506200","Census Tract 5062, Carroll County, Maryland","5154","336"
"1400000US24003701101","Census Tract 7011.01, Anne Arundel County, Maryland","4151","255"
"1400000US24045010200","Census Tract 102, Wicomico County, Maryland","5417","548"
"1400000US24011955000","Census Tract 9550, Caroline County, Maryland","3579","373"
"1400000US24017850906","Census Tract 8509.06, Charles County, Maryland","4298","419"
"1400000US24003740201","Census Tract 7402.01, Anne Arundel County, Maryland","7258","615"
"1400000US24510150900","Census Tract 1509, Baltimore city, Maryland","3359","465"
"1400000US24025301202","Census Tract 3012.02, Harford County, Maryland","7086","386"
"1400000US24510010300","Census Tract 103, Baltimore city, Maryland","2571","237"
"1400000US24510270401","Census Tract 2704.01, Baltimore city, Maryland","5625","697"
"1400000US24510271801","Census Tract 2718.01, Baltimore city, Maryland","2902","496"
"1400000US24510070100","Census Tract 701, Baltimore city, Maryland","2565","359"
"1400000US24005450503","Census Tract 4505.03, Baltimore County, Maryland","6382","606"
"1400000US24013507703","Census Tract 5077.03, Carroll County, Maryland","3047","189"
"1400000US24033800519","Census Tract 8005.19, Prince George's County, Maryland","4329","265"
"1400000US24025304202","Census Tract 3042.02, Harford County, Maryland","6911","328"
"1400000US24031704000","Census Tract 7040, Montgomery County, Maryland","6606","706"
"1400000US24005451701","Census Tract 4517.01, Baltimore County, Maryland","3822","270"
"1400000US24005420600","Census Tract 4206, Baltimore County, Maryland","4419","579"
"1400000US24031704805","Census Tract 7048.05, Montgomery County, Maryland","2080","234"
"1400000US24031700610","Census Tract 7006.10, Montgomery County, Maryland","2193","159"
"1400000US24031704806","Census Tract 7048.06, Montgomery County, Maryland","3461","251"
"1400000US24025304102","Census Tract 3041.02, Harford County, Maryland","3904","240"
"1400000US24037876001","Census Tract 8760.01, St. Mary's County, Maryland","5600","615"
"1400000US24033804102","Census Tract 8041.02, Prince George's County, Maryland","5903","481"
"1400000US24005401506","Census Tract 4015.06, Baltimore County, Maryland","5103","400"
"1400000US24033801802","Census Tract 8018.02, Prince George's County, Maryland","3584","472"
"1400000US24005440500","Census Tract 4405, Baltimore County, Maryland","3344","200"
"1400000US24510190300","Census Tract 1903, Baltimore city, Maryland","2502","381"
"1400000US24031702200","Census Tract 7022, Montgomery County, Maryland","4490","164"
"1400000US24031700826","Census Tract 7008.26, Montgomery County, Maryland","5732","385"
"1400000US24510260900","Census Tract 2609, Baltimore city, Maryland","3139","304"
"1400000US24510200701","Census Tract 2007.01, Baltimore city, Maryland","4905","619"
"1400000US24005403402","Census Tract 4034.02, Baltimore County, Maryland","5622","823"
"1400000US24031701509","Census Tract 7015.09, Montgomery County, Maryland","6797","563"
"1400000US24033800206","Census Tract 8002.06, Prince George's County, Maryland","4014","237"
"1400000US24021752900","Census Tract 7529, Frederick County, Maryland","3241","332"
"1400000US24039930500","Census Tract 9305, Somerset County, Maryland","4223","336"
"1400000US24033802406","Census Tract 8024.06, Prince George's County, Maryland","2382","263"
"1400000US24031701004","Census Tract 7010.04, Montgomery County, Maryland","5856","330"
"1400000US24009990100","Census Tract 9901, Calvert County, Maryland","0","12"
"1400000US24005451801","Census Tract 4518.01, Baltimore County, Maryland","5589","584"
"1400000US24510250101","Census Tract 2501.01, Baltimore city, Maryland","4340","426"
"1400000US24013507602","Census Tract 5076.02, Carroll County, Maryland","4095","275"
"1400000US24029950400","Census Tract 9504, Kent County, Maryland","3149","299"
"1400000US24510250102","Census Tract 2501.02, Baltimore city, Maryland","3236","385"
"1400000US24510271802","Census Tract 2718.02, Baltimore city, Maryland","2567","369"
"1400000US24510160300","Census Tract 1603, Baltimore city, Maryland","1090","292"
"1400000US24043011400","Census Tract 114, Washington County, Maryland","5893","476"
"1400000US24045010604","Census Tract 106.04, Wicomico County, Maryland","5038","640"
"1400000US24033800505","Census Tract 8005.05, Prince George's County, Maryland","2530","208"
"1400000US24510271600","Census Tract 2716, Baltimore city, Maryland","4310","724"
"1400000US24033807102","Census Tract 8071.02, Prince George's County, Maryland","2502","252"
"1400000US24031700206","Census Tract 7002.06, Montgomery County, Maryland","5535","265"
"1400000US24510260604","Census Tract 2606.04, Baltimore city, Maryland","1490","244"
"1400000US24025301106","Census Tract 3011.06, Harford County, Maryland","4215","220"
"1400000US24023000400","Census Tract 4, Garrett County, Maryland","2984","212"
"1400000US24013505101","Census Tract 5051.01, Carroll County, Maryland","4013","204"
"1400000US24031703209","Census Tract 7032.09, Montgomery County, Maryland","6504","493"
"1400000US24021752201","Census Tract 7522.01, Frederick County, Maryland","2292","133"
"1400000US24033800608","Census Tract 8006.08, Prince George's County, Maryland","5941","309"
"1400000US24031700830","Census Tract 7008.30, Montgomery County, Maryland","3013","332"
"1400000US24510260800","Census Tract 2608, Baltimore city, Maryland","2527","449"
"1400000US24005491100","Census Tract 4911, Baltimore County, Maryland","3859","187"
"1400000US24005430700","Census Tract 4307, Baltimore County, Maryland","5299","409"
"1400000US24013512000","Census Tract 5120, Carroll County, Maryland","1432","89"
"1400000US24005406000","Census Tract 4060, Baltimore County, Maryland","5761","385"
"1400000US24005420100","Census Tract 4201, Baltimore County, Maryland","3656","289"
"1400000US24035990000","Census Tract 9900, Queen Anne's County, Maryland","0","12"
"1400000US24005402306","Census Tract 4023.06, Baltimore County, Maryland","4022","275"
"1400000US24510090800","Census Tract 908, Baltimore city, Maryland","2902","482"
"1400000US24510160200","Census Tract 1602, Baltimore city, Maryland","2189","329"
"1400000US24003731308","Census Tract 7313.08, Anne Arundel County, Maryland","3640","364"
"1400000US24021751002","Census Tract 7510.02, Frederick County, Maryland","5322","399"
"1400000US24027602202","Census Tract 6022.02, Howard County, Maryland","5779","292"
"1400000US24031700103","Census Tract 7001.03, Montgomery County, Maryland","5178","257"
"1400000US24005441101","Census Tract 4411.01, Baltimore County, Maryland","2095","227"
"1400000US24015031302","Census Tract 313.02, Cecil County, Maryland","7048","509"
"1400000US24033801214","Census Tract 8012.14, Prince George's County, Maryland","4276","318"
"1400000US24033805500","Census Tract 8055, Prince George's County, Maryland","3425","321"
"1400000US24003750801","Census Tract 7508.01, Anne Arundel County, Maryland","6263","454"
"1400000US24005490605","Census Tract 4906.05, Baltimore County, Maryland","5102","403"
"1400000US24003731004","Census Tract 7310.04, Anne Arundel County, Maryland","4403","226"
"1400000US24001000200","Census Tract 2, Allegany County, Maryland","3916","264"
"1400000US24013508102","Census Tract 5081.02, Carroll County, Maryland","2877","265"
"1400000US24025303603","Census Tract 3036.03, Harford County, Maryland","6841","324"
"1400000US24031703301","Census Tract 7033.01, Montgomery County, Maryland","5153","450"
"1400000US24031703218","Census Tract 7032.18, Montgomery County, Maryland","1900","162"
"1400000US24003731307","Census Tract 7313.07, Anne Arundel County, Maryland","6519","481"
"1400000US24015030905","Census Tract 309.05, Cecil County, Maryland","2725","363"
"1400000US24025305200","Census Tract 3052, Harford County, Maryland","2761","261"
"1400000US24025301402","Census Tract 3014.02, Harford County, Maryland","2679","259"
"1400000US24510120400","Census Tract 1204, Baltimore city, Maryland","1743","260"
"1400000US24003701200","Census Tract 7012, Anne Arundel County, Maryland","8171","575"
"1400000US24033803402","Census Tract 8034.02, Prince George's County, Maryland","4227","370"
"1400000US24019970300","Census Tract 9703, Dorchester County, Maryland","4189","347"
"1400000US24005430600","Census Tract 4306, Baltimore County, Maryland","2344","134"
"1400000US24015030904","Census Tract 309.04, Cecil County, Maryland","7854","688"
"1400000US24025303501","Census Tract 3035.01, Harford County, Maryland","6629","336"
"1400000US24510250206","Census Tract 2502.06, Baltimore city, Maryland","2216","295"
"1400000US24033800601","Census Tract 8006.01, Prince George's County, Maryland","1893","158"
"1400000US24027605505","Census Tract 6055.05, Howard County, Maryland","6116","320"
"1400000US24027606907","Census Tract 6069.07, Howard County, Maryland","6720","546"
"1400000US24510151100","Census Tract 1511, Baltimore city, Maryland","6482","797"
"1400000US24510271501","Census Tract 2715.01, Baltimore city, Maryland","4162","192"
"1400000US24033800705","Census Tract 8007.05, Prince George's County, Maryland","4210","352"
"1400000US24033805202","Census Tract 8052.02, Prince George's County, Maryland","3731","472"
"1400000US24005440900","Census Tract 4409, Baltimore County, Maryland","3904","286"
"1400000US24013507702","Census Tract 5077.02, Carroll County, Maryland","3713","281"
"1400000US24003740603","Census Tract 7406.03, Anne Arundel County, Maryland","2814","297"
"1400000US24510060400","Census Tract 604, Baltimore city, Maryland","1376","160"
"1400000US24033803613","Census Tract 8036.13, Prince George's County, Maryland","5911","619"
"1400000US24005408302","Census Tract 4083.02, Baltimore County, Maryland","2783","201"
"1400000US24001002100","Census Tract 21, Allegany County, Maryland","3179","252"
"1400000US24043010801","Census Tract 108.01, Washington County, Maryland","4541","319"
"1400000US24043011000","Census Tract 110, Washington County, Maryland","6480","349"
"1400000US24023000500","Census Tract 5, Garrett County, Maryland","4078","347"
"1400000US24033804802","Census Tract 8048.02, Prince George's County, Maryland","2801","343"
"1400000US24033805801","Census Tract 8058.01, Prince George's County, Maryland","4515","451"
"1400000US24031700822","Census Tract 7008.22, Montgomery County, Maryland","1847","169"
"1400000US24027602100","Census Tract 6021, Howard County, Maryland","7610","466"
"1400000US24031700606","Census Tract 7006.06, Montgomery County, Maryland","4280","234"
"1400000US24039930600","Census Tract 9306, Somerset County, Maryland","2854","180"
"1400000US24005450501","Census Tract 4505.01, Baltimore County, Maryland","4282","410"
"1400000US24027606906","Census Tract 6069.06, Howard County, Maryland","6359","514"
"1400000US24510060300","Census Tract 603, Baltimore city, Maryland","1865","195"
"1400000US24005420701","Census Tract 4207.01, Baltimore County, Maryland","3200","397"
"1400000US24510200300","Census Tract 2003, Baltimore city, Maryland","1517","296"
"1400000US24017850711","Census Tract 8507.11, Charles County, Maryland","5044","451"
"1400000US24047951400","Census Tract 9514, Worcester County, Maryland","3385","300"
"1400000US24510130400","Census Tract 1304, Baltimore city, Maryland","2056","274"
"1400000US24033803606","Census Tract 8036.06, Prince George's County, Maryland","5681","476"
"1400000US24001000600","Census Tract 6, Allegany County, Maryland","2926","284"
"1400000US24031703800","Census Tract 7038, Montgomery County, Maryland","3826","298"
"1400000US24015030506","Census Tract 305.06, Cecil County, Maryland","7988","508"
"1400000US24003751000","Census Tract 7510, Anne Arundel County, Maryland","3993","484"
"1400000US24003740701","Census Tract 7407.01, Anne Arundel County, Maryland","5835","382"
"1400000US24017850802","Census Tract 8508.02, Charles County, Maryland","5178","463"
"1400000US24033800517","Census Tract 8005.17, Prince George's County, Maryland","5946","403"
"1400000US24031701421","Census Tract 7014.21, Montgomery County, Maryland","1927","211"
"1400000US24510240100","Census Tract 2401, Baltimore city, Maryland","3289","249"
"1400000US24031701409","Census Tract 7014.09, Montgomery County, Maryland","4408","346"
"1400000US24510090400","Census Tract 904, Baltimore city, Maryland","1784","231"
"1400000US24033802104","Census Tract 8021.04, Prince George's County, Maryland","1900","248"
"1400000US24510090100","Census Tract 901, Baltimore city, Maryland","4136","468"
"1400000US24003730502","Census Tract 7305.02, Anne Arundel County, Maryland","6208","720"
"1400000US24005400400","Census Tract 4004, Baltimore County, Maryland","5684","340"
"1400000US24510010200","Census Tract 102, Baltimore city, Maryland","2869","208"
"1400000US24027605602","Census Tract 6056.02, Howard County, Maryland","8253","503"
"1400000US24033801406","Census Tract 8014.06, Prince George's County, Maryland","2781","281"
"1400000US24005491900","Census Tract 4919, Baltimore County, Maryland","1832","135"
"1400000US24005402604","Census Tract 4026.04, Baltimore County, Maryland","6125","679"
"1400000US24033801907","Census Tract 8019.07, Prince George's County, Maryland","2623","289"
"1400000US24005411201","Census Tract 4112.01, Baltimore County, Maryland","3163","155"
"1400000US24031701505","Census Tract 7015.05, Montgomery County, Maryland","7376","774"
"1400000US24510240400","Census Tract 2404, Baltimore city, Maryland","2669","255"
"1400000US24043011302","Census Tract 113.02, Washington County, Maryland","4018","240"
"1400000US24031701214","Census Tract 7012.14, Montgomery County, Maryland","3867","260"
"1400000US24033807301","Census Tract 8073.01, Prince George's County, Maryland","3572","414"
"1400000US24033801408","Census Tract 8014.08, Prince George's County, Maryland","3223","340"
"1400000US24033803523","Census Tract 8035.23, Prince George's County, Maryland","3879","306"
"1400000US24031703502","Census Tract 7035.02, Montgomery County, Maryland","2836","182"
"1400000US24017850801","Census Tract 8508.01, Charles County, Maryland","4882","403"
"1400000US24031700811","Census Tract 7008.11, Montgomery County, Maryland","4336","471"
"1400000US24013513001","Census Tract 5130.01, Carroll County, Maryland","4883","307"
"1400000US24025302801","Census Tract 3028.01, Harford County, Maryland","3613","320"
"1400000US24021775600","Census Tract 7756, Frederick County, Maryland","3833","204"
"1400000US24510260201","Census Tract 2602.01, Baltimore city, Maryland","5699","865"
"1400000US24005491600","Census Tract 4916, Baltimore County, Maryland","3311","472"
"1400000US24021752601","Census Tract 7526.01, Frederick County, Maryland","4138","217"
"1400000US24033804900","Census Tract 8049, Prince George's County, Maryland","3955","404"
"1400000US24003731201","Census Tract 7312.01, Anne Arundel County, Maryland","6642","360"
"1400000US24033805802","Census Tract 8058.02, Prince George's County, Maryland","4085","322"
"1400000US24003731002","Census Tract 7310.02, Anne Arundel County, Maryland","3449","310"
"1400000US24015030602","Census Tract 306.02, Cecil County, Maryland","5190","349"
"1400000US24045010501","Census Tract 105.01, Wicomico County, Maryland","5456","377"
"1400000US24035811000","Census Tract 8110, Queen Anne's County, Maryland","4130","297"
"1400000US24033801104","Census Tract 8011.04, Prince George's County, Maryland","2964","341"
"1400000US24031706010","Census Tract 7060.10, Montgomery County, Maryland","3022","150"
"1400000US24003750201","Census Tract 7502.01, Anne Arundel County, Maryland","3436","342"
"1400000US24003702701","Census Tract 7027.01, Anne Arundel County, Maryland","4600","364"
"1400000US24045010502","Census Tract 105.02, Wicomico County, Maryland","9664","722"
"1400000US24510120300","Census Tract 1203, Baltimore city, Maryland","4220","385"
"1400000US24035810100","Census Tract 8101, Queen Anne's County, Maryland","3149","391"
"1400000US24009860703","Census Tract 8607.03, Calvert County, Maryland","3798","350"
"1400000US24031700706","Census Tract 7007.06, Montgomery County, Maryland","4373","295"
"1400000US24031706013","Census Tract 7060.13, Montgomery County, Maryland","2917","153"
"1400000US24045010400","Census Tract 104, Wicomico County, Maryland","6799","516"
"1400000US24031703901","Census Tract 7039.01, Montgomery County, Maryland","3418","145"
"1400000US24021750600","Census Tract 7506, Frederick County, Maryland","2538","216"
"1400000US24047950000","Census Tract 9500, Worcester County, Maryland","1739","330"
"1400000US24033801208","Census Tract 8012.08, Prince George's County, Maryland","4665","259"
"1400000US24005403401","Census Tract 4034.01, Baltimore County, Maryland","3504","335"
"1400000US24037875100","Census Tract 8751, St. Mary's County, Maryland","5726","625"
"1400000US24033800105","Census Tract 8001.05, Prince George's County, Maryland","3759","409"
"1400000US24510250402","Census Tract 2504.02, Baltimore city, Maryland","4451","747"
"1400000US24021750801","Census Tract 7508.01, Frederick County, Maryland","2979","240"
"1400000US24021751902","Census Tract 7519.02, Frederick County, Maryland","5859","278"
"1400000US24005411306","Census Tract 4113.06, Baltimore County, Maryland","5217","407"
"1400000US24005402504","Census Tract 4025.04, Baltimore County, Maryland","4596","496"
"1400000US24510250204","Census Tract 2502.04, Baltimore city, Maryland","4241","459"
"1400000US24033806711","Census Tract 8067.11, Prince George's County, Maryland","5496","663"
"1400000US24003980000","Census Tract 9800, Anne Arundel County, Maryland","6","5"
"1400000US24005492101","Census Tract 4921.01, Baltimore County, Maryland","3713","230"
"1400000US24013508101","Census Tract 5081.01, Carroll County, Maryland","4756","390"
"1400000US24031700310","Census Tract 7003.10, Montgomery County, Maryland","6706","530"
"1400000US24005451900","Census Tract 4519, Baltimore County, Maryland","2520","227"
"1400000US24005420401","Census Tract 4204.01, Baltimore County, Maryland","6587","697"
"1400000US24031701206","Census Tract 7012.06, Montgomery County, Maryland","6318","416"
"1400000US24013504202","Census Tract 5042.02, Carroll County, Maryland","6516","425"
"1400000US24031700204","Census Tract 7002.04, Montgomery County, Maryland","1936","199"
"1400000US24009860300","Census Tract 8603, Calvert County, Maryland","4770","244"
"1400000US24033801801","Census Tract 8018.01, Prince George's County, Maryland","1983","205"
"1400000US24033800211","Census Tract 8002.11, Prince George's County, Maryland","3532","545"
"1400000US24029950200","Census Tract 9502, Kent County, Maryland","4743","339"
"1400000US24041960700","Census Tract 9607, Talbot County, Maryland","3451","303"
"1400000US24031704502","Census Tract 7045.02, Montgomery County, Maryland","2581","129"
"1400000US24033801311","Census Tract 8013.11, Prince George's County, Maryland","7643","652"
"1400000US24021770700","Census Tract 7707, Frederick County, Maryland","3487","177"
"1400000US24001000800","Census Tract 8, Allegany County, Maryland","2081","189"
"1400000US24033807000","Census Tract 8070, Prince George's County, Maryland","6904","607"
"1400000US24025303502","Census Tract 3035.02, Harford County, Maryland","3616","172"
"1400000US24047950700","Census Tract 9507, Worcester County, Maryland","2417","201"
"1400000US24005408704","Census Tract 4087.04, Baltimore County, Maryland","5712","334"
"1400000US24510090600","Census Tract 906, Baltimore city, Maryland","3117","683"
"1400000US24033800109","Census Tract 8001.09, Prince George's County, Maryland","3796","420"
"1400000US24021752301","Census Tract 7523.01, Frederick County, Maryland","5059","438"
"1400000US24003751103","Census Tract 7511.03, Anne Arundel County, Maryland","5351","574"
"1400000US24003708004","Census Tract 7080.04, Anne Arundel County, Maryland","5884","424"
"1400000US24510270802","Census Tract 2708.02, Baltimore city, Maryland","5205","675"
"1400000US24510271400","Census Tract 2714, Baltimore city, Maryland","4040","402"
"1400000US24025302200","Census Tract 3022, Harford County, Maryland","3173","222"
"1400000US24031700824","Census Tract 7008.24, Montgomery County, Maryland","2811","277"
"1400000US24005405000","Census Tract 4050, Baltimore County, Maryland","4430","218"
"1400000US24031704700","Census Tract 7047, Montgomery County, Maryland","3516","210"
"1400000US24031701704","Census Tract 7017.04, Montgomery County, Maryland","3018","226"
"1400000US24033802103","Census Tract 8021.03, Prince George's County, Maryland","3314","374"
"1400000US24031700828","Census Tract 7008.28, Montgomery County, Maryland","2242","135"
"1400000US24025303102","Census Tract 3031.02, Harford County, Maryland","2814","128"
"1400000US24003706700","Census Tract 7067, Anne Arundel County, Maryland","6052","390"
"1400000US24005491500","Census Tract 4915, Baltimore County, Maryland","4370","355"
"1400000US24033801308","Census Tract 8013.08, Prince George's County, Maryland","4002","305"
"1400000US24027606803","Census Tract 6068.03, Howard County, Maryland","5878","476"
"1400000US24017850713","Census Tract 8507.13, Charles County, Maryland","8139","513"
"1400000US24033805000","Census Tract 8050, Prince George's County, Maryland","6373","920"
"1400000US24031700902","Census Tract 7009.02, Montgomery County, Maryland","4183","260"
"1400000US24021751802","Census Tract 7518.02, Frederick County, Maryland","3385","287"
"1400000US24043010900","Census Tract 109, Washington County, Maryland","8423","342"
"1400000US24011955302","Census Tract 9553.02, Caroline County, Maryland","3230","262"
"1400000US24005420702","Census Tract 4207.02, Baltimore County, Maryland","1975","218"
"1400000US24033800102","Census Tract 8001.02, Prince George's County, Maryland","2529","248"
"1400000US24003740400","Census Tract 7404, Anne Arundel County, Maryland","6074","842"
"1400000US24510160600","Census Tract 1606, Baltimore city, Maryland","3403","400"
"1400000US24003701300","Census Tract 7013, Anne Arundel County, Maryland","8047","418"
"1400000US24003706600","Census Tract 7066, Anne Arundel County, Maryland","5246","338"
"1400000US24045010800","Census Tract 108, Wicomico County, Maryland","6648","651"
"1400000US24023000300","Census Tract 3, Garrett County, Maryland","2819","250"
"1400000US24019970200","Census Tract 9702, Dorchester County, Maryland","5868","485"
"1400000US24033804002","Census Tract 8040.02, Prince George's County, Maryland","4387","375"
"1400000US24021751801","Census Tract 7518.01, Frederick County, Maryland","4727","242"
"1400000US24037875700","Census Tract 8757, St. Mary's County, Maryland","7438","702"
"1400000US24017850708","Census Tract 8507.08, Charles County, Maryland","5580","417"
"1400000US24003740702","Census Tract 7407.02, Anne Arundel County, Maryland","10208","559"
"1400000US24019970500","Census Tract 9705, Dorchester County, Maryland","3669","447"
"1400000US24031703602","Census Tract 7036.02, Montgomery County, Maryland","3135","244"
"1400000US24043000900","Census Tract 9, Washington County, Maryland","3776","351"
"1400000US24003702204","Census Tract 7022.04, Anne Arundel County, Maryland","4289","211"
"1400000US24510120201","Census Tract 1202.01, Baltimore city, Maryland","2217","221"
"1400000US24033800800","Census Tract 8008, Prince George's County, Maryland","3165","305"
"1400000US24033800412","Census Tract 8004.12, Prince George's County, Maryland","3710","280"
"1400000US24031701313","Census Tract 7013.13, Montgomery County, Maryland","3770","165"
"1400000US24003701400","Census Tract 7014, Anne Arundel County, Maryland","3627","269"
"1400000US24023000700","Census Tract 7, Garrett County, Maryland","5741","340"
"1400000US24510270703","Census Tract 2707.03, Baltimore city, Maryland","2629","357"
"1400000US24045000400","Census Tract 4, Wicomico County, Maryland","3887","498"
"1400000US24031701312","Census Tract 7013.12, Montgomery County, Maryland","6703","344"
"1400000US24005450300","Census Tract 4503, Baltimore County, Maryland","3162","298"
"1400000US24510260501","Census Tract 2605.01, Baltimore city, Maryland","5509","740"
"1400000US24033801500","Census Tract 8015, Prince George's County, Maryland","2632","52"
"1400000US24031704503","Census Tract 7045.03, Montgomery County, Maryland","4024","177"
"1400000US24021752501","Census Tract 7525.01, Frederick County, Maryland","4952","259"
"1400000US24510270903","Census Tract 2709.03, Baltimore city, Maryland","4810","621"
"1400000US24005402506","Census Tract 4025.06, Baltimore County, Maryland","4513","340"
"1400000US24003731204","Census Tract 7312.04, Anne Arundel County, Maryland","6738","421"
"1400000US24025306100","Census Tract 3061, Harford County, Maryland","4181","259"
"1400000US24005411408","Census Tract 4114.08, Baltimore County, Maryland","3686","189"
"1400000US24043000700","Census Tract 7, Washington County, Maryland","2939","340"
"1400000US24033800103","Census Tract 8001.03, Prince George's County, Maryland","2255","228"
"1400000US24033802600","Census Tract 8026, Prince George's County, Maryland","3444","390"
"1400000US24025301102","Census Tract 3011.02, Harford County, Maryland","3905","256"
"1400000US24005491201","Census Tract 4912.01, Baltimore County, Maryland","1597","164"
"1400000US24031701503","Census Tract 7015.03, Montgomery County, Maryland","6529","703"
"1400000US24047950600","Census Tract 9506, Worcester County, Maryland","3042","231"
"1400000US24005490302","Census Tract 4903.02, Baltimore County, Maryland","4782","472"
"1400000US24003750203","Census Tract 7502.03, Anne Arundel County, Maryland","1156","212"
"1400000US24005401200","Census Tract 4012, Baltimore County, Maryland","3061","378"
"1400000US24031702302","Census Tract 7023.02, Montgomery County, Maryland","4143","275"
"1400000US24005402304","Census Tract 4023.04, Baltimore County, Maryland","3567","312"
"1400000US24047950800","Census Tract 9508, Worcester County, Maryland","4905","425"
"1400000US24510160500","Census Tract 1605, Baltimore city, Maryland","4339","515"
"1400000US24510240300","Census Tract 2403, Baltimore city, Maryland","2085","227"
"1400000US24009860600","Census Tract 8606, Calvert County, Maryland","7182","555"
"1400000US24009860101","Census Tract 8601.01, Calvert County, Maryland","3178","214"
"1400000US24029950300","Census Tract 9503, Kent County, Maryland","5566","224"
"1400000US24027605504","Census Tract 6055.04, Howard County, Maryland","2647","120"
"1400000US24025303101","Census Tract 3031.01, Harford County, Maryland","6107","328"
"1400000US24037875902","Census Tract 8759.02, St. Mary's County, Maryland","8672","619"
"1400000US24041960600","Census Tract 9606, Talbot County, Maryland","1737","161"
"1400000US24025302902","Census Tract 3029.02, Harford County, Maryland","4063","425"
"1400000US24005440300","Census Tract 4403, Baltimore County, Maryland","1976","179"
"1400000US24031701220","Census Tract 7012.20, Montgomery County, Maryland","3821","226"
"1400000US24003702402","Census Tract 7024.02, Anne Arundel County, Maryland","6422","657"
"1400000US24033800209","Census Tract 8002.09, Prince George's County, Maryland","4524","656"
"1400000US24033800509","Census Tract 8005.09, Prince George's County, Maryland","10209","670"
"1400000US24021767500","Census Tract 7675, Frederick County, Maryland","2606","175"
"1400000US24033800403","Census Tract 8004.03, Prince George's County, Maryland","3823","264"
"1400000US24005440800","Census Tract 4408, Baltimore County, Maryland","3320","272"
"1400000US24005401301","Census Tract 4013.01, Baltimore County, Maryland","3913","302"
"1400000US24041960300","Census Tract 9603, Talbot County, Maryland","3866","377"
"1400000US24031701423","Census Tract 7014.23, Montgomery County, Maryland","5172","392"
"1400000US24025303201","Census Tract 3032.01, Harford County, Maryland","5777","293"
"1400000US24025305300","Census Tract 3053, Harford County, Maryland","1992","153"
"1400000US24017851200","Census Tract 8512, Charles County, Maryland","4973","477"
"1400000US24005408200","Census Tract 4082, Baltimore County, Maryland","1863","143"
