"GEO_ID","NAME","B01003_001E","B01003_001M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total"
"1400000US47031970802","Census Tract 9708.02, Coffee County, Tennessee","6121","495"
"1400000US47125100300","Census Tract 1003, Montgomery County, Tennessee","5324","624"
"1400000US47029920700","Census Tract 9207, Cocke County, Tennessee","3765","414"
"1400000US47093004610","Census Tract 46.10, Knox County, Tennessee","4702","699"
"1400000US47111970300","Census Tract 9703, Macon County, Tennessee","8738","485"
"1400000US47037019109","Census Tract 191.09, Davidson County, Tennessee","5777","486"
"1400000US47095960200","Census Tract 9602, Lake County, Tennessee","2395","146"
"1400000US47109930500","Census Tract 9305, McNairy County, Tennessee","7520","523"
"1400000US47037018803","Census Tract 188.03, Davidson County, Tennessee","3348","248"
"1400000US47163043500","Census Tract 435, Sullivan County, Tennessee","3685","220"
"1400000US47099960501","Census Tract 9605.01, Lawrence County, Tennessee","4504","367"
"1400000US47167040100","Census Tract 401, Tipton County, Tennessee","5347","484"
"1400000US47001021100","Census Tract 211, Anderson County, Tennessee","4046","331"
"1400000US47021070202","Census Tract 702.02, Cheatham County, Tennessee","5365","515"
"1400000US47149040101","Census Tract 401.01, Rutherford County, Tennessee","3563","251"
"1400000US47037019114","Census Tract 191.14, Davidson County, Tennessee","13366","1417"
"1400000US47037010701","Census Tract 107.01, Davidson County, Tennessee","4412","472"
"1400000US47165021107","Census Tract 211.07, Sumner County, Tennessee","4630","387"
"1400000US47037019117","Census Tract 191.17, Davidson County, Tennessee","5013","329"
"1400000US47119010400","Census Tract 104, Maury County, Tennessee","6266","740"
"1400000US47155080902","Census Tract 809.02, Sevier County, Tennessee","4867","398"
"1400000US47021070300","Census Tract 703, Cheatham County, Tennessee","3481","347"
"1400000US47157021611","Census Tract 216.11, Shelby County, Tennessee","6670","345"
"1400000US47189030307","Census Tract 303.07, Wilson County, Tennessee","9176","497"
"1400000US47163042400","Census Tract 424, Sullivan County, Tennessee","3085","268"
"1400000US47089070900","Census Tract 709, Jefferson County, Tennessee","4332","460"
"1400000US47037016100","Census Tract 161, Davidson County, Tennessee","2170","266"
"1400000US47093002900","Census Tract 29, Knox County, Tennessee","3735","497"
"1400000US47079969800","Census Tract 9698, Henry County, Tennessee","2321","214"
"1400000US47141001000","Census Tract 10, Putnam County, Tennessee","3627","318"
"1400000US47093005709","Census Tract 57.09, Knox County, Tennessee","2089","204"
"1400000US47093006103","Census Tract 61.03, Knox County, Tennessee","5181","411"
"1400000US47071920300","Census Tract 9203, Hardin County, Tennessee","3992","326"
"1400000US47113001610","Census Tract 16.10, Madison County, Tennessee","6343","324"
"1400000US47009011502","Census Tract 115.02, Blount County, Tennessee","4187","290"
"1400000US47093006402","Census Tract 64.02, Knox County, Tennessee","4805","372"
"1400000US47001021202","Census Tract 212.02, Anderson County, Tennessee","5347","285"
"1400000US47147080301","Census Tract 803.01, Robertson County, Tennessee","2533","244"
"1400000US47157021520","Census Tract 215.20, Shelby County, Tennessee","13136","951"
"1400000US47093005603","Census Tract 56.03, Knox County, Tennessee","3645","235"
"1400000US47093006302","Census Tract 63.02, Knox County, Tennessee","2540","207"
"1400000US47001020100","Census Tract 201, Anderson County, Tennessee","3159","287"
"1400000US47079969600","Census Tract 9696, Henry County, Tennessee","7776","426"
"1400000US47149042100","Census Tract 421, Rutherford County, Tennessee","9705","756"
"1400000US47001020800","Census Tract 208, Anderson County, Tennessee","4872","389"
"1400000US47093001400","Census Tract 14, Knox County, Tennessee","2722","368"
"1400000US47141000100","Census Tract 1, Putnam County, Tennessee","5531","473"
"1400000US47093001700","Census Tract 17, Knox County, Tennessee","2227","329"
"1400000US47075930500","Census Tract 9305, Haywood County, Tennessee","2588","244"
"1400000US47149041401","Census Tract 414.01, Rutherford County, Tennessee","4871","403"
"1400000US47181950300","Census Tract 9503, Wayne County, Tennessee","3460","250"
"1400000US47133950600","Census Tract 9506, Overton County, Tennessee","2691","255"
"1400000US47115050301","Census Tract 503.01, Marion County, Tennessee","5456","350"
"1400000US47157022322","Census Tract 223.22, Shelby County, Tennessee","4514","642"
"1400000US47141001300","Census Tract 13, Putnam County, Tennessee","2168","223"
"1400000US47037015626","Census Tract 156.26, Davidson County, Tennessee","6866","607"
"1400000US47111970100","Census Tract 9701, Macon County, Tennessee","4736","422"
"1400000US47113001501","Census Tract 15.01, Madison County, Tennessee","5225","458"
"1400000US47029920200","Census Tract 9202, Cocke County, Tennessee","6029","572"
"1400000US47081950301","Census Tract 9503.01, Hickman County, Tennessee","2706","458"
"1400000US47157021746","Census Tract 217.46, Shelby County, Tennessee","4791","544"
"1400000US47073050502","Census Tract 505.02, Hawkins County, Tennessee","3239","359"
"1400000US47035970301","Census Tract 9703.01, Cumberland County, Tennessee","2963","231"
"1400000US47035970603","Census Tract 9706.03, Cumberland County, Tennessee","2037","183"
"1400000US47157022310","Census Tract 223.10, Shelby County, Tennessee","6280","755"
"1400000US47093005201","Census Tract 52.01, Knox County, Tennessee","6733","420"
"1400000US47047060401","Census Tract 604.01, Fayette County, Tennessee","3287","270"
"1400000US47037011400","Census Tract 114, Davidson County, Tennessee","4650","507"
"1400000US47187050908","Census Tract 509.08, Williamson County, Tennessee","3881","348"
"1400000US47093004100","Census Tract 41, Knox County, Tennessee","4249","392"
"1400000US47017962500","Census Tract 9625, Carroll County, Tennessee","2043","209"
"1400000US47073050503","Census Tract 505.03, Hawkins County, Tennessee","4781","339"
"1400000US47157010300","Census Tract 103, Shelby County, Tennessee","1440","264"
"1400000US47149040806","Census Tract 408.06, Rutherford County, Tennessee","8063","429"
"1400000US47187050203","Census Tract 502.03, Williamson County, Tennessee","6232","313"
"1400000US47157021113","Census Tract 211.13, Shelby County, Tennessee","4064","393"
"1400000US47149041600","Census Tract 416, Rutherford County, Tennessee","5869","750"
"1400000US47189030202","Census Tract 302.02, Wilson County, Tennessee","7163","430"
"1400000US47107970102","Census Tract 9701.02, McMinn County, Tennessee","5945","576"
"1400000US47045964800","Census Tract 9648, Dyer County, Tennessee","3048","333"
"1400000US47075930301","Census Tract 9303.01, Haywood County, Tennessee","4327","422"
"1400000US47065002300","Census Tract 23, Hamilton County, Tennessee","1418","236"
"1400000US47051960700","Census Tract 9607, Franklin County, Tennessee","4040","432"
"1400000US47155080901","Census Tract 809.01, Sevier County, Tennessee","3767","473"
"1400000US47079969200","Census Tract 9692, Henry County, Tennessee","1712","239"
"1400000US47003950700","Census Tract 9507, Bedford County, Tennessee","2969","250"
"1400000US47037013000","Census Tract 130, Davidson County, Tennessee","910","386"
"1400000US47113000100","Census Tract 1, Madison County, Tennessee","3411","425"
"1400000US47157021135","Census Tract 211.35, Shelby County, Tennessee","7321","927"
"1400000US47063101000","Census Tract 1010, Hamblen County, Tennessee","5012","553"
"1400000US47051960201","Census Tract 9602.01, Franklin County, Tennessee","6048","440"
"1400000US47121960200","Census Tract 9602, Meigs County, Tennessee","4812","282"
"1400000US47037010105","Census Tract 101.05, Davidson County, Tennessee","4132","385"
"1400000US47069950400","Census Tract 9504, Hardeman County, Tennessee","5214","440"
"1400000US47161980200","Census Tract 9802, Stewart County, Tennessee","0","12"
"1400000US47053966100","Census Tract 9661, Gibson County, Tennessee","2305","244"
"1400000US47035970501","Census Tract 9705.01, Cumberland County, Tennessee","2963","372"
"1400000US47157003900","Census Tract 39, Shelby County, Tennessee","1551","181"
"1400000US47037010401","Census Tract 104.01, Davidson County, Tennessee","5031","738"
"1400000US47165020203","Census Tract 202.03, Sumner County, Tennessee","2548","198"
"1400000US47093004700","Census Tract 47, Knox County, Tennessee","4242","327"
"1400000US47025970100","Census Tract 9701, Claiborne County, Tennessee","2929","397"
"1400000US47161110200","Census Tract 1102, Stewart County, Tennessee","6223","406"
"1400000US47021070103","Census Tract 701.03, Cheatham County, Tennessee","3457","294"
"1400000US47187050303","Census Tract 503.03, Williamson County, Tennessee","3104","124"
"1400000US47161110600","Census Tract 1106, Stewart County, Tennessee","2375","306"
"1400000US47019071300","Census Tract 713, Carter County, Tennessee","8018","651"
"1400000US47157007821","Census Tract 78.21, Shelby County, Tennessee","5432","1033"
"1400000US47009010301","Census Tract 103.01, Blount County, Tennessee","6098","677"
"1400000US47065000400","Census Tract 4, Hamilton County, Tennessee","3760","566"
"1400000US47179061401","Census Tract 614.01, Washington County, Tennessee","5274","417"
"1400000US47125101400","Census Tract 1014, Montgomery County, Tennessee","6328","536"
"1400000US47157001100","Census Tract 11, Shelby County, Tennessee","2973","452"
"1400000US47031970100","Census Tract 9701, Coffee County, Tennessee","3711","397"
"1400000US47053966500","Census Tract 9665, Gibson County, Tennessee","5477","471"
"1400000US47037013602","Census Tract 136.02, Davidson County, Tennessee","1911","250"
"1400000US47065011204","Census Tract 112.04, Hamilton County, Tennessee","6540","598"
"1400000US47165021004","Census Tract 210.04, Sumner County, Tennessee","4280","331"
"1400000US47063100800","Census Tract 1008, Hamblen County, Tennessee","3662","435"
"1400000US47113000600","Census Tract 6, Madison County, Tennessee","1978","182"
"1400000US47001020500","Census Tract 205, Anderson County, Tennessee","3527","350"
"1400000US47157021140","Census Tract 211.40, Shelby County, Tennessee","5225","418"
"1400000US47011010300","Census Tract 103, Bradley County, Tennessee","2634","367"
"1400000US47021070201","Census Tract 702.01, Cheatham County, Tennessee","4360","19"
"1400000US47043060100","Census Tract 601, Dickson County, Tennessee","4158","474"
"1400000US47065003400","Census Tract 34, Hamilton County, Tennessee","3935","476"
"1400000US47153060200","Census Tract 602, Sequatchie County, Tennessee","4200","378"
"1400000US47157021900","Census Tract 219, Shelby County, Tennessee","5339","613"
"1400000US47157020531","Census Tract 205.31, Shelby County, Tennessee","5672","511"
"1400000US47025970400","Census Tract 9704, Claiborne County, Tennessee","744","109"
"1400000US47121960300","Census Tract 9603, Meigs County, Tennessee","3938","295"
"1400000US47037015900","Census Tract 159, Davidson County, Tennessee","2765","299"
"1400000US47043060401","Census Tract 604.01, Dickson County, Tennessee","3397","329"
"1400000US47031970600","Census Tract 9706, Coffee County, Tennessee","4179","444"
"1400000US47059090400","Census Tract 904, Greene County, Tennessee","5684","603"
"1400000US47175925000","Census Tract 9250, Van Buren County, Tennessee","2815","213"
"1400000US47047060701","Census Tract 607.01, Fayette County, Tennessee","2104","149"
"1400000US47105060400","Census Tract 604, Loudon County, Tennessee","4889","484"
"1400000US47093005100","Census Tract 51, Knox County, Tennessee","6764","463"
"1400000US47181950100","Census Tract 9501, Wayne County, Tennessee","4923","321"
"1400000US47081950302","Census Tract 9503.02, Hickman County, Tennessee","4629","339"
"1400000US47173040100","Census Tract 401, Union County, Tennessee","6867","409"
"1400000US47177930800","Census Tract 9308, Warren County, Tennessee","6107","508"
"1400000US47093005000","Census Tract 50, Knox County, Tennessee","4080","291"
"1400000US47177930500","Census Tract 9305, Warren County, Tennessee","5150","410"
"1400000US47187050602","Census Tract 506.02, Williamson County, Tennessee","10572","505"
"1400000US47125101202","Census Tract 1012.02, Montgomery County, Tennessee","4237","356"
"1400000US47081950500","Census Tract 9505, Hickman County, Tennessee","2419","282"
"1400000US47157021020","Census Tract 210.20, Shelby County, Tennessee","6643","496"
"1400000US47157008200","Census Tract 82, Shelby County, Tennessee","4896","530"
"1400000US47011011100","Census Tract 111, Bradley County, Tennessee","10112","635"
"1400000US47039955002","Census Tract 9550.02, Decatur County, Tennessee","4482","345"
"1400000US47159975000","Census Tract 9750, Smith County, Tennessee","4107","335"
"1400000US47165020208","Census Tract 202.08, Sumner County, Tennessee","2759","255"
"1400000US47157000400","Census Tract 4, Shelby County, Tennessee","1494","245"
"1400000US47081950400","Census Tract 9504, Hickman County, Tennessee","2102","262"
"1400000US47157021122","Census Tract 211.22, Shelby County, Tennessee","6401","566"
"1400000US47179060700","Census Tract 607, Washington County, Tennessee","1942","263"
"1400000US47169090200","Census Tract 902, Trousdale County, Tennessee","3002","490"
"1400000US47149041402","Census Tract 414.02, Rutherford County, Tennessee","7369","1036"
"1400000US47157008500","Census Tract 85, Shelby County, Tennessee","4426","304"
"1400000US47037019003","Census Tract 190.03, Davidson County, Tennessee","4429","485"
"1400000US47037019106","Census Tract 191.06, Davidson County, Tennessee","4182","327"
"1400000US47065001400","Census Tract 14, Hamilton County, Tennessee","1884","294"
"1400000US47039955102","Census Tract 9551.02, Decatur County, Tennessee","3370","316"
"1400000US47189031000","Census Tract 310, Wilson County, Tennessee","5572","479"
"1400000US47113001000","Census Tract 10, Madison County, Tennessee","2075","260"
"1400000US47157000200","Census Tract 2, Shelby County, Tennessee","790","138"
"1400000US47027955100","Census Tract 9551, Clay County, Tennessee","2519","291"
"1400000US47037018202","Census Tract 182.02, Davidson County, Tennessee","7434","772"
"1400000US47167040800","Census Tract 408, Tipton County, Tennessee","3954","349"
"1400000US47163043202","Census Tract 432.02, Sullivan County, Tennessee","5050","462"
"1400000US47163043402","Census Tract 434.02, Sullivan County, Tennessee","4659","404"
"1400000US47157011400","Census Tract 114, Shelby County, Tennessee","5356","422"
"1400000US47113001900","Census Tract 19, Madison County, Tennessee","3903","419"
"1400000US47125101002","Census Tract 1010.02, Montgomery County, Tennessee","3329","379"
"1400000US47065011800","Census Tract 118, Hamilton County, Tennessee","5940","541"
"1400000US47165020503","Census Tract 205.03, Sumner County, Tennessee","2187","147"
"1400000US47065010434","Census Tract 104.34, Hamilton County, Tennessee","2224","171"
"1400000US47117955400","Census Tract 9554, Marshall County, Tennessee","4073","274"
"1400000US47125100200","Census Tract 1002, Montgomery County, Tennessee","1494","162"
"1400000US47125980100","Census Tract 9801, Montgomery County, Tennessee","291","168"
"1400000US47037017401","Census Tract 174.01, Davidson County, Tennessee","2438","223"
"1400000US47107970200","Census Tract 9702, McMinn County, Tennessee","6229","537"
"1400000US47157002400","Census Tract 24, Shelby County, Tennessee","2281","243"
"1400000US47157001600","Census Tract 16, Shelby County, Tennessee","3234","352"
"1400000US47113001300","Census Tract 13, Madison County, Tennessee","5502","594"
"1400000US47037013100","Census Tract 131, Davidson County, Tennessee","2293","232"
"1400000US47183968102","Census Tract 9681.02, Weakley County, Tennessee","2003","157"
"1400000US47037015405","Census Tract 154.05, Davidson County, Tennessee","4743","464"
"1400000US47157980300","Census Tract 9803, Shelby County, Tennessee","0","12"
"1400000US47151975000","Census Tract 9750, Scott County, Tennessee","3921","334"
"1400000US47047060600","Census Tract 606, Fayette County, Tennessee","4014","388"
"1400000US47011011500","Census Tract 115, Bradley County, Tennessee","8875","525"
"1400000US47093004900","Census Tract 49, Knox County, Tennessee","5411","586"
"1400000US47113001608","Census Tract 16.08, Madison County, Tennessee","2151","161"
"1400000US47037015100","Census Tract 151, Davidson County, Tennessee","4006","343"
"1400000US47179061702","Census Tract 617.02, Washington County, Tennessee","7017","597"
"1400000US47123925501","Census Tract 9255.01, Monroe County, Tennessee","3257","391"
"1400000US47113001700","Census Tract 17, Madison County, Tennessee","1415","177"
"1400000US47157003600","Census Tract 36, Shelby County, Tennessee","1744","399"
"1400000US47093005707","Census Tract 57.07, Knox County, Tennessee","3287","216"
"1400000US47065000600","Census Tract 6, Hamilton County, Tennessee","3427","314"
"1400000US47037015624","Census Tract 156.24, Davidson County, Tennessee","5223","392"
"1400000US47157010000","Census Tract 100, Shelby County, Tennessee","7485","984"
"1400000US47047060300","Census Tract 603, Fayette County, Tennessee","3024","347"
"1400000US47157020652","Census Tract 206.52, Shelby County, Tennessee","4845","503"
"1400000US47011010200","Census Tract 102, Bradley County, Tennessee","6030","508"
"1400000US47001021302","Census Tract 213.02, Anderson County, Tennessee","7322","547"
"1400000US47045964500","Census Tract 9645, Dyer County, Tennessee","2455","201"
"1400000US47033961100","Census Tract 9611, Crockett County, Tennessee","3938","346"
"1400000US47093005808","Census Tract 58.08, Knox County, Tennessee","5537","363"
"1400000US47051960100","Census Tract 9601, Franklin County, Tennessee","3680","411"
"1400000US47019071500","Census Tract 715, Carter County, Tennessee","2184","248"
"1400000US47165021002","Census Tract 210.02, Sumner County, Tennessee","7376","558"
"1400000US47037010702","Census Tract 107.02, Davidson County, Tennessee","3248","305"
"1400000US47065001600","Census Tract 16, Hamilton County, Tennessee","2623","383"
"1400000US47163040500","Census Tract 405, Sullivan County, Tennessee","4491","443"
"1400000US47157011500","Census Tract 115, Shelby County, Tennessee","2757","548"
"1400000US47037016200","Census Tract 162, Davidson County, Tennessee","3093","514"
"1400000US47157021620","Census Tract 216.20, Shelby County, Tennessee","3211","573"
"1400000US47065010201","Census Tract 102.01, Hamilton County, Tennessee","3764","293"
"1400000US47065011444","Census Tract 114.44, Hamilton County, Tennessee","3259","471"
"1400000US47041920300","Census Tract 9203, DeKalb County, Tennessee","5264","357"
"1400000US47057500200","Census Tract 5002, Grainger County, Tennessee","5039","301"
"1400000US47037017402","Census Tract 174.02, Davidson County, Tennessee","5526","657"
"1400000US47037018203","Census Tract 182.03, Davidson County, Tennessee","1421","131"
"1400000US47049965000","Census Tract 9650, Fentress County, Tennessee","3367","372"
"1400000US47113000900","Census Tract 9, Madison County, Tennessee","2176","322"
"1400000US47157009902","Census Tract 99.02, Shelby County, Tennessee","2184","394"
"1400000US47047060402","Census Tract 604.02, Fayette County, Tennessee","3787","205"
"1400000US47149040902","Census Tract 409.02, Rutherford County, Tennessee","14350","778"
"1400000US47157022112","Census Tract 221.12, Shelby County, Tennessee","6362","706"
"1400000US47189030203","Census Tract 302.03, Wilson County, Tennessee","5335","228"
"1400000US47019070800","Census Tract 708, Carter County, Tennessee","2765","288"
"1400000US47163043000","Census Tract 430, Sullivan County, Tennessee","4589","354"
"1400000US47011011000","Census Tract 110, Bradley County, Tennessee","6527","475"
"1400000US47065010700","Census Tract 107, Hamilton County, Tennessee","2732","286"
"1400000US47149040307","Census Tract 403.07, Rutherford County, Tennessee","3027","278"
"1400000US47009010100","Census Tract 101, Blount County, Tennessee","2775","332"
"1400000US47157021721","Census Tract 217.21, Shelby County, Tennessee","5083","605"
"1400000US47019070300","Census Tract 703, Carter County, Tennessee","5660","508"
"1400000US47065010502","Census Tract 105.02, Hamilton County, Tennessee","3117","322"
"1400000US47037010802","Census Tract 108.02, Davidson County, Tennessee","3776","511"
"1400000US47065011203","Census Tract 112.03, Hamilton County, Tennessee","7484","514"
"1400000US47037015629","Census Tract 156.29, Davidson County, Tennessee","6937","721"
"1400000US47157021732","Census Tract 217.32, Shelby County, Tennessee","6659","785"
"1400000US47081950100","Census Tract 9501, Hickman County, Tennessee","6042","607"
"1400000US47157003800","Census Tract 38, Shelby County, Tennessee","822","111"
"1400000US47037018000","Census Tract 180, Davidson County, Tennessee","5182","394"
"1400000US47037017902","Census Tract 179.02, Davidson County, Tennessee","4810","394"
"1400000US47059090900","Census Tract 909, Greene County, Tennessee","5140","464"
"1400000US47165021006","Census Tract 210.06, Sumner County, Tennessee","3564","254"
"1400000US47093002000","Census Tract 20, Knox County, Tennessee","3091","394"
"1400000US47163043201","Census Tract 432.01, Sullivan County, Tennessee","4286","252"
"1400000US47157021420","Census Tract 214.20, Shelby County, Tennessee","3194","171"
"1400000US47131965900","Census Tract 9659, Obion County, Tennessee","1196","109"
"1400000US47125101304","Census Tract 1013.04, Montgomery County, Tennessee","5834","590"
"1400000US47149040306","Census Tract 403.06, Rutherford County, Tennessee","5472","446"
"1400000US47117955300","Census Tract 9553, Marshall County, Tennessee","4644","366"
"1400000US47167040200","Census Tract 402, Tipton County, Tennessee","1688","195"
"1400000US47111970200","Census Tract 9702, Macon County, Tennessee","5853","387"
"1400000US47003950500","Census Tract 9505, Bedford County, Tennessee","6900","638"
"1400000US47157000600","Census Tract 6, Shelby County, Tennessee","1969","400"
"1400000US47037013300","Census Tract 133, Davidson County, Tennessee","3575","592"
"1400000US47065012200","Census Tract 122, Hamilton County, Tennessee","2257","345"
"1400000US47019071000","Census Tract 710, Carter County, Tennessee","2863","293"
"1400000US47057500100","Census Tract 5001, Grainger County, Tennessee","4078","434"
"1400000US47187050306","Census Tract 503.06, Williamson County, Tennessee","2108","150"
"1400000US47037019500","Census Tract 195, Davidson County, Tennessee","7380","792"
"1400000US47041920101","Census Tract 9201.01, DeKalb County, Tennessee","2566","312"
"1400000US47093002100","Census Tract 21, Knox County, Tennessee","3111","384"
"1400000US47037018801","Census Tract 188.01, Davidson County, Tennessee","6113","413"
"1400000US47065011413","Census Tract 114.13, Hamilton County, Tennessee","7699","748"
"1400000US47157020222","Census Tract 202.22, Shelby County, Tennessee","2980","406"
"1400000US47165020901","Census Tract 209.01, Sumner County, Tennessee","1533","241"
"1400000US47037018804","Census Tract 188.04, Davidson County, Tennessee","5040","420"
"1400000US47141000200","Census Tract 2, Putnam County, Tennessee","10464","642"
"1400000US47053966700","Census Tract 9667, Gibson County, Tennessee","5519","435"
"1400000US47157021341","Census Tract 213.41, Shelby County, Tennessee","5222","270"
"1400000US47157020810","Census Tract 208.10, Shelby County, Tennessee","2900","195"
"1400000US47157010220","Census Tract 102.20, Shelby County, Tennessee","8151","976"
"1400000US47115050202","Census Tract 502.02, Marion County, Tennessee","5797","417"
"1400000US47187050304","Census Tract 503.04, Williamson County, Tennessee","2310","148"
"1400000US47123925200","Census Tract 9252, Monroe County, Tennessee","4553","572"
"1400000US47145030100","Census Tract 301, Roane County, Tennessee","3220","174"
"1400000US47037019118","Census Tract 191.18, Davidson County, Tennessee","6169","727"
"1400000US47045964600","Census Tract 9646, Dyer County, Tennessee","2670","238"
"1400000US47185935500","Census Tract 9355, White County, Tennessee","3809","322"
"1400000US47037019006","Census Tract 190.06, Davidson County, Tennessee","5439","464"
"1400000US47105060600","Census Tract 606, Loudon County, Tennessee","4874","377"
"1400000US47157000700","Census Tract 7, Shelby County, Tennessee","4308","754"
"1400000US47097050300","Census Tract 503, Lauderdale County, Tennessee","2810","278"
"1400000US47157008120","Census Tract 81.20, Shelby County, Tennessee","4979","542"
"1400000US47165020601","Census Tract 206.01, Sumner County, Tennessee","3644","274"
"1400000US47065001100","Census Tract 11, Hamilton County, Tennessee","1560","250"
"1400000US47149040810","Census Tract 408.10, Rutherford County, Tennessee","2692","220"
"1400000US47165020903","Census Tract 209.03, Sumner County, Tennessee","3996","287"
"1400000US47163042701","Census Tract 427.01, Sullivan County, Tennessee","4432","458"
"1400000US47133950500","Census Tract 9505, Overton County, Tennessee","6272","499"
"1400000US47059090800","Census Tract 908, Greene County, Tennessee","4320","345"
"1400000US47059090500","Census Tract 905, Greene County, Tennessee","6817","641"
"1400000US47093006600","Census Tract 66, Knox County, Tennessee","3120","398"
"1400000US47165021007","Census Tract 210.07, Sumner County, Tennessee","3169","159"
"1400000US47163043100","Census Tract 431, Sullivan County, Tennessee","3113","327"
"1400000US47163041100","Census Tract 411, Sullivan County, Tennessee","2502","251"
"1400000US47091956400","Census Tract 9564, Johnson County, Tennessee","5057","380"
"1400000US47157009100","Census Tract 91, Shelby County, Tennessee","3209","325"
"1400000US47183968201","Census Tract 9682.01, Weakley County, Tennessee","4806","291"
"1400000US47187050307","Census Tract 503.07, Williamson County, Tennessee","3670","253"
"1400000US47089070100","Census Tract 701, Jefferson County, Tennessee","7258","510"
"1400000US47065011411","Census Tract 114.11, Hamilton County, Tennessee","4416","484"
"1400000US47187050207","Census Tract 502.07, Williamson County, Tennessee","4090","219"
"1400000US47159975300","Census Tract 9753, Smith County, Tennessee","1687","192"
"1400000US47147080103","Census Tract 801.03, Robertson County, Tennessee","6486","310"
"1400000US47037019112","Census Tract 191.12, Davidson County, Tennessee","4723","402"
"1400000US47097050504","Census Tract 505.04, Lauderdale County, Tennessee","2896","293"
"1400000US47009010600","Census Tract 106, Blount County, Tennessee","4351","409"
"1400000US47119010700","Census Tract 107, Maury County, Tennessee","4499","387"
"1400000US47087960100","Census Tract 9601, Jackson County, Tennessee","1661","192"
"1400000US47103975602","Census Tract 9756.02, Lincoln County, Tennessee","4093","360"
"1400000US47119010801","Census Tract 108.01, Maury County, Tennessee","3748","347"
"1400000US47031970500","Census Tract 9705, Coffee County, Tennessee","5569","446"
"1400000US47037010901","Census Tract 109.01, Davidson County, Tennessee","3393","310"
"1400000US47045964000","Census Tract 9640, Dyer County, Tennessee","7025","495"
"1400000US47049965300","Census Tract 9653, Fentress County, Tennessee","5056","514"
"1400000US47189030308","Census Tract 303.08, Wilson County, Tennessee","5192","279"
"1400000US47069950500","Census Tract 9505, Hardeman County, Tennessee","4316","257"
"1400000US47157006300","Census Tract 63, Shelby County, Tennessee","2647","278"
"1400000US47019071400","Census Tract 714, Carter County, Tennessee","3299","339"
"1400000US47023970300","Census Tract 9703, Chester County, Tennessee","5120","420"
"1400000US47071920200","Census Tract 9202, Hardin County, Tennessee","4345","358"
"1400000US47093004613","Census Tract 46.13, Knox County, Tennessee","5966","700"
"1400000US47187051001","Census Tract 510.01, Williamson County, Tennessee","7199","461"
"1400000US47157007100","Census Tract 71, Shelby County, Tennessee","2393","228"
"1400000US47089070300","Census Tract 703, Jefferson County, Tennessee","6840","386"
"1400000US47005963200","Census Tract 9632, Benton County, Tennessee","2305","259"
"1400000US47183968203","Census Tract 9682.03, Weakley County, Tennessee","2681","226"
"1400000US47119010202","Census Tract 102.02, Maury County, Tennessee","10129","636"
"1400000US47113001606","Census Tract 16.06, Madison County, Tennessee","9937","740"
"1400000US47179060400","Census Tract 604, Washington County, Tennessee","6331","412"
"1400000US47019070400","Census Tract 704, Carter County, Tennessee","2052","209"
"1400000US47155080801","Census Tract 808.01, Sevier County, Tennessee","3044","333"
"1400000US47157020820","Census Tract 208.20, Shelby County, Tennessee","8429","485"
"1400000US47093005302","Census Tract 53.02, Knox County, Tennessee","3987","361"
"1400000US47157021112","Census Tract 211.12, Shelby County, Tennessee","7039","861"
"1400000US47045964200","Census Tract 9642, Dyer County, Tennessee","5574","334"
"1400000US47037018302","Census Tract 183.02, Davidson County, Tennessee","2785","162"
"1400000US47037015620","Census Tract 156.20, Davidson County, Tennessee","7862","743"
"1400000US47001020700","Census Tract 207, Anderson County, Tennessee","1582","211"
"1400000US47187050405","Census Tract 504.05, Williamson County, Tennessee","2613","172"
"1400000US47187050909","Census Tract 509.09, Williamson County, Tennessee","4124","276"
"1400000US47189030903","Census Tract 309.03, Wilson County, Tennessee","9804","663"
"1400000US47033961000","Census Tract 9610, Crockett County, Tennessee","2149","209"
"1400000US47155080300","Census Tract 803, Sevier County, Tennessee","5463","486"
"1400000US47025970900","Census Tract 9709, Claiborne County, Tennessee","4453","429"
"1400000US47183968000","Census Tract 9680, Weakley County, Tennessee","1178","90"
"1400000US47059091300","Census Tract 913, Greene County, Tennessee","4651","401"
"1400000US47189030204","Census Tract 302.04, Wilson County, Tennessee","8728","441"
"1400000US47157021311","Census Tract 213.11, Shelby County, Tennessee","4659","337"
"1400000US47009011002","Census Tract 110.02, Blount County, Tennessee","4328","425"
"1400000US47037010201","Census Tract 102.01, Davidson County, Tennessee","4677","354"
"1400000US47011011602","Census Tract 116.02, Bradley County, Tennessee","4977","432"
"1400000US47179060600","Census Tract 606, Washington County, Tennessee","7549","497"
"1400000US47037019005","Census Tract 190.05, Davidson County, Tennessee","3485","441"
"1400000US47009011401","Census Tract 114.01, Blount County, Tennessee","1669","163"
"1400000US47185935000","Census Tract 9350, White County, Tennessee","4512","437"
"1400000US47037015627","Census Tract 156.27, Davidson County, Tennessee","3161","241"
"1400000US47065011001","Census Tract 110.01, Hamilton County, Tennessee","1828","186"
"1400000US47065011324","Census Tract 113.24, Hamilton County, Tennessee","4601","274"
"1400000US47177930900","Census Tract 9309, Warren County, Tennessee","1771","198"
"1400000US47033961400","Census Tract 9614, Crockett County, Tennessee","4036","306"
"1400000US47037018401","Census Tract 184.01, Davidson County, Tennessee","7133","708"
"1400000US47093004614","Census Tract 46.14, Knox County, Tennessee","3004","209"
"1400000US47165021104","Census Tract 211.04, Sumner County, Tennessee","2162","246"
